"E","E0","tau","tp","nn","nn0","n_lib","n_pred","rmse","te","ete","pval","n_surr","effect_var","cause_var","cond_var","fdr"
3,2,1,-1,6,5,90,90,0.832063829379188,0.0332193851534848,0.010584531760594,0.2535,2000,"mean_spad_diff","PRO_Taxa00031","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.693738693467337
3,2,1,0,6,5,85,85,0.71216801806253,-0.0142044362784059,0,1,2000,"mean_spad_diff","PRO_Taxa00031","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-2,8,7,70,70,0.642794194936264,-0.0230999795546013,0,1,2000,"mean_spad_diff","PRO_Taxa00032","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-1,8,7,70,70,0.884473922823199,0.0449215988145314,0.0359321403109776,0.044,2000,"mean_spad_diff","PRO_Taxa00032","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.520690553745928
5,4,1,0,8,7,65,65,0.911776342714455,-0.0240631315436918,0,1,2000,"mean_spad_diff","PRO_Taxa00032","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.880945000474045,0.0570103114624637,0,0.361,2000,"mean_spad_diff","PRO_Taxa00033","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.730033073929961
1,0,1,-1,4,3,100,100,0.82934266574937,0.0648777231498435,0.00767747430994631,0.266,2000,"mean_spad_diff","PRO_Taxa00033","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.693738693467337
1,0,1,0,4,3,104,104,1.05688558103939,-0.19718709212446,0,1,2000,"mean_spad_diff","PRO_Taxa00033","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.211950971068207,0.0730422408321891,0,0.322,2000,"mean_spad_diff","PRO_Taxa00034","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.713980804387569
1,0,1,-1,4,3,100,100,0.547963066359756,-0.929276665399746,0,1,2000,"mean_spad_diff","PRO_Taxa00034","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,104,104,0.306875568346317,-0.369115157141533,0,1,2000,"mean_spad_diff","PRO_Taxa00034","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.899999138447613,-0.00961280368334604,0,1,2000,"mean_spad_diff","PRO_Taxa00035","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,100,100,0.839323227572373,0.0078978068330493,0,0.4135,2000,"mean_spad_diff","PRO_Taxa00035","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.767234678243105
1,0,1,0,4,3,104,104,0.940021911139133,-0.12318934199683,0,1,2000,"mean_spad_diff","PRO_Taxa00035","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.875621051652251,0.0624900943672478,0.00466254206063502,0.2925,2000,"mean_spad_diff","PRO_Taxa00036","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.701884081902246
1,0,1,-1,4,3,100,100,0.524785035795305,0.522828115741236,0.479298043881054,0.0015,2000,"mean_spad_diff","PRO_Taxa00036","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.1557
1,0,1,0,4,3,104,104,0.417111961540102,0.732970848379122,0.679441842219475,5e-04,2000,"mean_spad_diff","PRO_Taxa00036","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.106852941176471
1,0,1,-2,4,3,90,90,0.968607574665209,0.0231562999750844,0,0.417,2000,"mean_spad_diff","PRO_Taxa00037","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.767846426761277
1,0,1,-1,4,3,100,100,0.985702439895643,-0.0469983119281872,0,1,2000,"mean_spad_diff","PRO_Taxa00037","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,104,104,0.70711551812985,0.262572504766809,0.216806316597841,0.0325,2000,"mean_spad_diff","PRO_Taxa00037","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.466689723320158
3,2,1,-2,6,5,90,90,0.747453331919662,-0.00462099907987928,0,1,2000,"mean_spad_diff","PRO_Taxa00038","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
3,2,1,-1,6,5,90,90,0.631851761217082,-0.0139564448810577,0,1,2000,"mean_spad_diff","PRO_Taxa00038","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
3,2,1,0,6,5,85,85,0.400123117014203,0.0854802795994233,0.0455495482889295,0.185,2000,"mean_spad_diff","PRO_Taxa00038","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.682735150925024
1,0,1,-2,4,3,90,90,0.615717412367213,0.0839641100864188,0.0527114802464625,0.1425,2000,"mean_spad_diff","PRO_Taxa00039","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.67378947368421
1,0,1,-1,4,3,100,100,0.723998433966844,-0.100336223462634,0,1,2000,"mean_spad_diff","PRO_Taxa00039","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,104,104,0.637537001159723,-0.00834862163794436,0,1,2000,"mean_spad_diff","PRO_Taxa00039","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.816755614440151,0.139170804500527,0.0872091775422459,0.1385,2000,"mean_spad_diff","PRO_Taxa00040","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.673588353413655
1,0,1,-1,4,3,100,100,0.826741446603802,0.0744161079356259,0.0237441576289866,0.264,2000,"mean_spad_diff","PRO_Taxa00040","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.693738693467337
1,0,1,0,4,3,104,104,0.908149259157635,-0.0399901360866376,0,1,2000,"mean_spad_diff","PRO_Taxa00040","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.793818771991079,0.225481809625627,0.169286020207666,0.0775,2000,"mean_spad_diff","PRO_Taxa00041","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.600335820895522
1,0,1,-1,4,3,100,100,0.861969758916344,0.0913311034055854,0.036008803936461,0.226,2000,"mean_spad_diff","PRO_Taxa00041","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.690802524429967
1,0,1,0,4,3,104,104,0.96365595521316,-0.03953715336282,0,1,2000,"mean_spad_diff","PRO_Taxa00041","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.0865929920964854,-0.0108609587459347,0,1,2000,"mean_spad_diff","PRO_Taxa00042","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,100,100,0.991237960028438,-0.0898088070079741,0,1,2000,"mean_spad_diff","PRO_Taxa00042","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,104,104,0.973362811101923,-0.0909995311926177,0,1,2000,"mean_spad_diff","PRO_Taxa00042","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.556499853377817,0.292714125047049,0.247643233178275,0.008,2000,"mean_spad_diff","PRO_Taxa00043","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.312516129032258
1,0,1,-1,4,3,100,100,0.927222188724961,-0.00550317539808576,0,1,2000,"mean_spad_diff","PRO_Taxa00043","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
