"E","E0","tau","tp","nn","nn0","n_lib","n_pred","rmse","te","ete","pval","n_surr","effect_var","cause_var","cond_var","fdr"
1,0,1,0,4,3,94,94,0.855141234305922,-0.0698742853476737,0,1,2000,"mean_n_stem_diff","PRO_Taxa00030","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.878413787433595,0.00223612324633893,0,0.381,2000,"mean_n_stem_diff","PRO_Taxa00031","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.895828801742309,-0.0644027322801668,0,1,2000,"mean_n_stem_diff","PRO_Taxa00031","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.734398764714483,0.159635729651083,0.115643413749599,0.079,2000,"mean_n_stem_diff","PRO_Taxa00031","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.605843963340145,0.0275355315659542,0,0.31,2000,"mean_n_stem_diff","PRO_Taxa00032","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.801462741336597,0.0181999922643273,0,0.3525,2000,"mean_n_stem_diff","PRO_Taxa00032","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.843540712765447,-0.0104273078304536,0,1,2000,"mean_n_stem_diff","PRO_Taxa00032","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.7988606785292,0.154818946168748,0.10571873089271,0.1135,2000,"mean_n_stem_diff","PRO_Taxa00033","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.952797791202188,-0.0688725725189404,0,1,2000,"mean_n_stem_diff","PRO_Taxa00033","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.832865088493511,0.0563198332143381,0.0114397294592268,0.2485,2000,"mean_n_stem_diff","PRO_Taxa00033","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-2,8,7,60,60,1.10904982037695,-0.0306976203655526,0,1,2000,"mean_n_stem_diff","PRO_Taxa00034","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-1,8,7,60,60,1.23939745130631,0.00381356992722243,0,0.395,2000,"mean_n_stem_diff","PRO_Taxa00034","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,0,8,7,55,55,1.27299314253288,0.0140444694105902,0.00332357043942347,0.281,2000,"mean_n_stem_diff","PRO_Taxa00034","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-2,5,4,90,90,0.996906001469174,-0.109387284777897,0,1,2000,"mean_n_stem_diff","PRO_Taxa00035","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-1,5,4,90,90,1.07421866761419,-0.248645396206692,0,1,2000,"mean_n_stem_diff","PRO_Taxa00035","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,0,5,4,85,85,0.86980858033768,0.133675660373875,0.0670419534481053,0.2415,2000,"mean_n_stem_diff","PRO_Taxa00035","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.705507455023848,0.278506164027146,0.220299284869449,0.051,2000,"mean_n_stem_diff","PRO_Taxa00036","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.727960633357737,0.200595053976996,0.15738335826853,0.063,2000,"mean_n_stem_diff","PRO_Taxa00036","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.833414281871757,0.0913287275185741,0.0368791875407351,0.2365,2000,"mean_n_stem_diff","PRO_Taxa00036","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-2,5,4,90,90,0.828358907562585,0.0206921876057389,0,0.4495,2000,"mean_n_stem_diff","PRO_Taxa00037","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-1,5,4,90,90,0.848890564376619,0.081765382846392,0.020914231578355,0.301,2000,"mean_n_stem_diff","PRO_Taxa00037","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,0,5,4,85,85,0.88153060788545,0.0120210811495017,0,0.252,2000,"mean_n_stem_diff","PRO_Taxa00037","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-2,8,7,60,60,0.422114877027211,0.000763242169614653,0,0.399,2000,"mean_n_stem_diff","PRO_Taxa00038","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-1,8,7,60,60,0.466733409834718,0.0362381901174287,0.0279518699778854,0.0655,2000,"mean_n_stem_diff","PRO_Taxa00038","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,0,8,7,55,55,0.475807315973652,0.0711200400392484,0.056109632930201,0.027,2000,"mean_n_stem_diff","PRO_Taxa00038","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.58593138325694,0.133549532903754,0.104749823295373,0.0655,2000,"mean_n_stem_diff","PRO_Taxa00039","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.619775944190873,0.0433568788834198,0.0251768688069835,0.1615,2000,"mean_n_stem_diff","PRO_Taxa00039","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.598261670475762,-0.0889402479248036,0,1,2000,"mean_n_stem_diff","PRO_Taxa00039","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.918979203499518,0.0212472364707767,0,0.244,2000,"mean_n_stem_diff","PRO_Taxa00040","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.862047516385054,0.0367403745441666,0,0.3395,2000,"mean_n_stem_diff","PRO_Taxa00040","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.71152101727809,0.232113738128181,0.192048662143578,0.0325,2000,"mean_n_stem_diff","PRO_Taxa00040","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,1.02545370069181,-0.030553430502025,0,1,2000,"mean_n_stem_diff","PRO_Taxa00041","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.960654756138547,-0.0121379399710154,0,1,2000,"mean_n_stem_diff","PRO_Taxa00041","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.819436107640777,0.172337058139497,0.114449535945422,0.1245,2000,"mean_n_stem_diff","PRO_Taxa00041","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-2,5,4,90,90,0.0888159476035602,-0.152712166721437,0,1,2000,"mean_n_stem_diff","PRO_Taxa00042","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-1,5,4,90,90,1.13327946816991,-0.085156516697882,0,1,2000,"mean_n_stem_diff","PRO_Taxa00042","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,0,5,4,85,85,1.0219255725557,-0.0869748336092931,0,1,2000,"mean_n_stem_diff","PRO_Taxa00042","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.704235790336262,0.0572678027539757,0.0298000842432356,0.194,2000,"mean_n_stem_diff","PRO_Taxa00043","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.919785039571718,0.0069858502587794,0,0.408,2000,"mean_n_stem_diff","PRO_Taxa00043","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.90150112397667,0.047619227077677,0.0220884799260661,0.2,2000,"mean_n_stem_diff","PRO_Taxa00043","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.916150175749673,-0.0206105124604369,0,1,2000,"mean_n_stem_diff","PRO_Taxa00044","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.937819200317152,-0.00689024003225625,0,1,2000,"mean_n_stem_diff","PRO_Taxa00044","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.820082483148515,0.144587922942452,0.112176094682782,0.0595,2000,"mean_n_stem_diff","PRO_Taxa00044","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.836809143454735,0.0407494203914403,0,0.3275,2000,"mean_n_stem_diff","PRO_Taxa00045","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
