"E","E0","tau","tp","nn","nn0","n_lib","n_pred","rmse","te","ete","pval","n_surr","effect_var","cause_var","cond_var","fdr"
3,2,1,-1,6,5,65,65,0.632744806705784,0.188695256284548,0.148070040549905,0.0255,2000,"PRO_Taxa00030","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.256624653739612
3,2,1,0,6,5,65,65,0.789269930450928,0.0147404948269245,0,0.405,2000,"PRO_Taxa00030","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.627715443686007
5,4,1,-2,8,7,40,40,0.785644960858658,-0.00215844300725537,0,1,2000,"PRO_Taxa00031","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-1,8,7,40,40,0.724927947399125,0.0159485115341658,0,0.2615,2000,"PRO_Taxa00031","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.504261942675159
5,4,1,0,8,7,40,40,0.696361250607927,0.121428659065921,0.0855670792925146,0.103,2000,"PRO_Taxa00031","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.358085167464115
5,4,1,-2,8,7,40,40,0.763637760026629,-0.0270803315985176,0,1,2000,"PRO_Taxa00032","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-1,8,7,40,40,0.694452466742487,0.0382577812786173,0.0297597372110313,0.083,2000,"PRO_Taxa00032","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.343047781569966
5,4,1,0,8,7,40,40,0.659686810369517,0.0822608690540549,0.0400638590229987,0.1985,2000,"PRO_Taxa00032","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.444880012338063
4,3,1,-2,7,6,50,50,0.637869383546313,0.0155977443776708,0.00703488096236111,0.2075,2000,"PRO_Taxa00033","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.451676153385261
4,3,1,-1,7,6,50,50,0.654539868204491,0.0192345074169348,0.0105609775857865,0.162,2000,"PRO_Taxa00033","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.415053596614951
